season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
2024,SF,QB,QB,17.0,ACT,Brandon Allen,Brandon,Allen,1992-09-05,74.0,209,Arkansas,00-0032434,2574511,a8c3bcd7-69d0-4c5e-a876-6b33857942bc,29435,10882,10835,AlleBr00,18118,3357,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xn9eheiy6kty4movmlak",,18,REG,A01,Brandon,ALL063816,43490,3200414c-4c06-3816-a995-21614b984798,2016,2016.0,JAX,201.0,31.0
2024,WAS,QB,QB,16.0,INA,Jeff Driskel,Jeffrey,Driskel,1993-04-23,76.0,235,Louisiana Tech,00-0032436,2574630,4d517d8f-fe4d-4c89-9a2a-fee836ba4a71,29441,11026,10841,DrisJe00,18123,3362,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvyjv4da7ya6erhqx67m",,21,CON,I02,Jeff,DRI392790,43496,32004452-4939-2790-3aab-117735a7f4ab,2016,2016.0,SF,207.0,31.0
2024,DET,WR,WR,11.0,ACT,Kalif Raymond,Kalif,Raymond,1994-08-08,68.0,182,Holy Cross,00-0032464,2973405,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,29631,11429,11028,RaymKa00,18422,3634,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hogsyuf9rqnzydmhbsht",WR,20,DIV,A01,Kalif,RAY748263,43584,32005241-5974-8263-1ad0-b2ba085ce237,2016,2016.0,,,30.0
2024,HOU,WR,WR,14.0,DEV,Alex Erickson,Alex,Erickson,1992-11-06,72.0,195,Wisconsin,00-0032543,2977800,6bb4d6f8-c8fb-4ca7-a416-a7010526114d,29703,11257,11107,EricAl01,18197,3433,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tnd77vbkyo8srrrkaisu",,20,DIV,P07,Alex,ERI090697,43663,32004552-4909-0697-7ef2-dee5ba714d1b,2016,2016.0,,,31.0
2024,MIA,WR,WR,84.0,CUT,Robbie Chosen,Robbie,Chosen,1993-05-09,75.0,190,Temple,00-0032688,2574808,e81fb788-1478-4936-ae12-f6ed7ec23476,29785,11191,11254,AndeRo04,18187,3423,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkcncqfwusv19fah3mbt",,3,REG,P07,Robbie,AND460305,43808,3200414e-4446-0305-58a8-61667bde4206,2016,2016.0,,,31.0
2024,BAL,RB,RB,22.0,ACT,Derrick Henry,Derrick,Henry,1994-01-04,75.0,247,Alabama,00-0032764,3043078,87c481c7-7414-43cc-82df-19ca0c2ae22e,29279,10819,10679,HenrDe00,17959,3198,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m7bv3lv9puapabltvykk",RB,20,DIV,A01,Derrick,HEN602843,43334,32004845-4e60-2843-9b64-3cd8fac319c3,2016,2016.0,TEN,45.0,30.0
2024,LA,WR,WR,15.0,ACT,Demarcus Robinson,Demarcus,Robinson,1994-09-21,73.0,203,Florida,00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,RobiDe01,18047,3286,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lakf0xue1qqb7ed4p6ge",WR,20,DIV,A01,Demarcus,ROB399065,43415,3200524f-4239-9065-1db8-5ff5da8a3829,2016,2016.0,KC,126.0,29.0
2024,ATL,WR,WR,84.0,DEV,Jakeem Grant,Jakeem,Grant,1992-10-30,67.0,169,Texas Tech,00-0032791,2577641,5de11f0b-8da9-42ba-9a93-db7f0a58543b,29420,10990,10820,GranJa00,18103,3342,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f2ujcvb61rknhjyxcrsu",,15,REG,P07,Jakeem,GRA443889,43475,32004752-4144-3889-2927-1b651b380f48,2016,2016.0,MIA,186.0,31.0
2024,DET,QB,QB,8.0,CUT,Nate Sudfeld,Nathan,Sudfeld,1993-10-07,78.0,227,Indiana,00-0032792,2979501,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,29421,11187,10821,SudfNa00,18104,3343,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l1acxbghxcms27qi59nq",,1,REG,A01,Nate,SUD197144,43476,32005355-4419-7144-f452-fa8c30a99f40,2016,2016.0,WAS,187.0,30.0
2024,MIN,RB,FB,30.0,ACT,C.J. Ham,Cortez,Ham,1993-07-22,71.0,235,"Augustana, S.D.",00-0032918,4012556,971fc9e5-bebb-4a2c-a822-8c52f92a3d07,29951,11599,11347,HamxC.00,18652,3832,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a23fezyvrzsse3q8yuxi",RB,19,WC,A01,C.J.,HAM006291,43971,32004841-4d00-6291-f7a2-2bea51f90d48,2016,2016.0,,,31.0
2024,KC,QB,QB,11.0,ACT,Carson Wentz,Carson,Wentz,1992-12-30,77.0,237,North Dakota State,00-0032950,2573079,e9a5c16b-4472-4be9-8030-3f77be7890cb,29236,10856,10636,WentCa00,17920,3161,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jtwkpwc18ivthztykkc8",,22,SB,A01,Carson,WEN615770,43291,32005745-4e61-5770-9c68-1652f876bc72,2016,2016.0,PHI,2.0,31.0
2024,IND,WR,WR,17.0,DEV,Laquon Treadwell,Laquon,Treadwell,1995-06-14,74.0,215,Mississippi,00-0032951,3051889,2e0badcd-b78c-40ee-a83b-a1bbb36bc545,29257,10739,10657,TreaLa00,17914,3155,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhqspz1ssz3ncmgfvmsk",,18,REG,P07,Laquon,TRE425415,43312,32005452-4542-5415-7fdd-740fe9181fcb,2016,2016.0,MIN,23.0,29.0
2024,CLE,WR,WR,17.0,RET,Rashard Higgins,Rashard,Higgins,1994-10-07,73.0,198,Colorado State,00-0032977,3042910,7e34053d-00bf-4f3f-a464-329c8f5057d0,29406,10830,10806,HiggRa00,18089,3328,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdn4he3iuc2mwx3cfvfj",,18,REG,R02,Rashard,HIG322107,43461,32004849-4732-2107-8b68-79212110bd89,2016,2016.0,CLE,172.0,29.0
2024,TEN,WR,WR,83.0,INA,Tyler Boyd,Tyler,Boyd,1994-11-15,74.0,203,Pittsburgh,00-0033009,3045144,76a5edec-5ff7-49fa-a8ec-5768a372279d,29288,10822,10689,BoydTy00,17986,3225,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ttifog0hjxprlhkagugu",,18,REG,A01,Tyler,BOY378353,43344,3200424f-5937-8353-b941-dfa7122ba16b,2016,2016.0,CIN,55.0,29.0
2024,MIA,WR,WR,10.0,ACT,Tyreek Hill,Tyreek,Hill,1994-03-01,70.0,185,West Alabama,00-0033040,3116406,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,29399,11222,10799,HillTy00,18082,3321,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gdwjlpbkenmnsibawkht",WR,18,REG,A01,Tyreek,HIL628694,43454,32004849-4c62-8694-8490-45499711dee4,2016,2016.0,KC,165.0,30.0
2024,LAC,RB,RB,24.0,DEV,Ezekiel Elliott,Ezekiel,Elliott,1995-07-22,72.0,228,Ohio State,00-0033045,3051392,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,29238,10736,10638,ElliEz00,17923,3164,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d4yr6htg4dbs0bgcfqnd",,19,WC,P07,Ezekiel,ELL289284,43293,3200454c-4c28-9284-cdcc-74694c8d1749,2016,2016.0,DAL,4.0,29.0
2024,DAL,QB,QB,4.0,RES,Dak Prescott,Rayne,Prescott,1993-07-29,74.0,238,Mississippi State,00-0033077,2577417,86197778-8d4b-4eba-affe-08ef7be7c70b,29369,11008,10769,PresDa01,18055,3294,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmtaggdnhuyl4pdwtv8j",,18,REG,R01,Dak,PRE285723,43424,32005052-4528-5723-d1b2-96e92ebc1241,2016,2016.0,DAL,135.0,31.0
2024,NE,TE,TE,85.0,INA,Hunter Henry,Hunter,Henry,1994-12-07,77.0,250,Arkansas,00-0033090,3046439,705899da-3c20-4bc3-b5d0-2e6e40655131,29269,10735,10669,HenrHu00,17975,3214,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdjob9akppefyo7py5tj",,18,REG,A01,Hunter,HEN617052,43324,32004845-4e61-7052-805d-daad1175a3b2,2016,2016.0,SD,35.0,29.0
2024,DET,QB,QB,16.0,ACT,Jared Goff,Jared,Goff,1994-10-14,76.0,223,California,00-0033106,3046779,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,10729,10635,GoffJa00,17922,3163,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxyaiwwkabzmmphouxil",QB,20,DIV,A01,Jared,GOF219636,43290,3200474f-4621-9636-7354-d2eb6365d257,2016,2016.0,LA,1.0,29.0
2024,LA,TE,TE,89.0,ACT,Tyler Higbee,Tyler,Higbee,1993-01-01,78.0,257,Western Kentucky,00-0033110,2573401,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,10854,10744,HigbTy00,18032,3271,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vk9c6lr4d1pdt9sr86ua",TE,20,DIV,A01,Tyler,HIG033222,43399,32004849-4703-3222-e4e8-bd596550bfdb,2016,2016.0,LA,110.0,31.0
2024,NE,QB,QB,7.0,ACT,Jacoby Brissett,Jacoby,Brissett,1992-12-11,76.0,235,North Carolina State,00-0033119,2578570,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,29325,10919,10725,BrisJa00,18018,3257,8,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dps7iuuc2zwl68yppqux",,18,REG,A01,Jacoby,BRI516391,43380,32004252-4951-6391-fb1e-f908d9b96e12,2016,2016.0,NE,91.0,31.0
2024,IND,TE,TE,81.0,ACT,Mo Alie-Cox,Mo,Alie-Cox,1993-09-19,77.0,267,Virginia Commonwealth,00-0033217,2998565,8809c0dd-786b-4255-a7d0-333c9498c19a,30112,12196,12078,AlieMo00,18900,4054,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",TE,18,REG,A01,Mo,ALI177980,44792,3200414c-4917-7980-6d26-f37d4f9dba6e,2017,2017.0,,,30.0
2024,MIN,TE,TE,86.0,ACT,Johnny Mundt,Johnny,Mundt,1994-11-23,76.0,232,Oregon,00-0033246,3052096,6414998b-5831-44aa-8bd8-39e42a323c2c,30373,12316,12206,MundJo00,19165,4314,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",SLOT_WR,19,WC,A01,Johnny,MUN312153,45094,32004d55-4e31-2153-93a6-6c9db93d992e,2017,2017.0,,,29.0
2024,ARI,WR,WR,0.0,ACT,Zach Pascal,Zachary,Pascal,1994-12-18,74.0,214,Old Dominion,00-0033251,2978109,7fc949b6-a1cb-4f9d-a06d-b65773409a44,30502,11868,12303,PascZa00,19172,4319,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfhgz8ofqgoubhnuqtme",WR,18,REG,A01,Zach,PAS035497,45102,32005041-5303-5497-62e8-1fb281a506b7,2017,2017.0,,,29.0
2024,SEA,QB,QB,15.0,CUT,PJ Walker,Phillip,Walker,1995-02-26,71.0,212,Temple,00-0033275,3051308,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,30538,12371,12134,WalkPh00,19191,4335,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfbfapksdwh1o4othraq",,1,REG,A01,P.J.,WAL291489,45159,32005741-4c29-1489-568d-26e6f08d55b5,2017,2017.0,,,29.0
2024,SF,RB,RB,23.0,RES,Christian McCaffrey,Christian,McCaffrey,1996-06-07,71.0,205,Stanford,00-0033280,3117251,f96db0af-5e25-42d1-a07a-49b4e065b364,30121,11690,11763,McCaCh01,18877,4034,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/umiv5sn2xxrjdjwjtkqm",,18,REG,R01,Christian,MCC035988,44820,32004d43-4303-5988-790d-0077d6a4692b,2017,2017.0,CAR,8.0,28.0
2024,BUF,WR,WR,1.0,ACT,Curtis Samuel,Curtis,Samuel,1996-08-11,71.0,195,Ohio State,00-0033282,3121427,66a21b6d-97e5-4732-8bb0-062145d6bbc6,30153,11710,11795,SamuCu00,18928,4082,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mq62ulflifrpjrcyknbj",WR,21,CON,A01,Curtis,SAM633285,44852,32005341-4d63-3285-ce5d-61e91947654e,2017,2017.0,CAR,40.0,28.0
2024,SF,TE,TE,85.0,ACT,George Kittle,George,Kittle,1993-10-09,76.0,250,Iowa,00-0033288,3040151,2ada91b0-036e-454f-83c3-6d939ff584a9,30259,11892,11901,KittGe00,19063,4217,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",TE,18,REG,A01,George,KIT388290,44959,32004b49-5438-8290-eeed-c9c9cca62ec1,2017,2017.0,SF,146.0,30.0
2024,SF,WR,WR,81.0,ACT,Trent Taylor,Trent,Taylor,1994-04-30,68.0,181,Louisiana Tech,00-0033292,3040569,3e2e74e9-18a8-4275-9437-b275db27e2ff,30290,11881,11932,TaylTr02,19064,4218,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vtuh6trohr5x60eysy87",WR,18,REG,A01,Trent,TAY758512,44990,32005441-5975-8512-56a9-70ba428be183,2017,2017.0,SF,177.0,30.0
2024,MIN,RB,RB,33.0,ACT,Aaron Jones,Aaron,Jones,1994-12-02,69.0,208,Texas-El Paso,00-0033293,3042519,27dd5b6e-ea65-4622-a6b4-460fd144407c,30295,11763,11937,JoneAa00,19045,4199,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bktkfvgfwujkdbzkcfim",RB,19,WC,A01,Aaron,JON026624,44995,32004a4f-4e02-6624-33bd-3ba151b7013d,2017,2017.0,GB,182.0,29.0
2024,NE,WR,WR,84.0,ACT,Kendrick Bourne,Kendrick,Bourne,1995-08-04,73.0,203,Eastern Washington,00-0033307,3045523,5aba3610-ab55-4922-ac46-806ded5eb8bf,30551,11847,12270,BourKe00,19318,4454,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vrovcaqql9p6xsycko83",WR,18,REG,A01,Kendrick,BOU434790,45185,3200424f-5543-4790-acfc-7b92d77f3c8b,2017,2017.0,,,29.0
2024,SF,RB,RB,28.0,CUT,Matt Breida,Matthew,Breida,1995-02-28,70.0,190,Georgia Southern,00-0033308,3049916,6249d2c0-75dc-4586-943b-1c103a9eb419,30552,12289,12271,BreiMa00,19319,4455,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rc4m1xw0xmtsrxswd0bg",,1,REG,A01,Matt,BRE256819,45186,32004252-4525-6819-f4e3-f343a391cdbd,2017,2017.0,,,29.0
2024,MIN,QB,QB,12.0,ACT,Nick Mullens,Nicholas,Mullens,1995-03-21,73.0,210,Southern Mississippi,00-0033319,3059989,7738fea8-7ea2-4c4c-b589-bca90b070819,30563,12511,12282,MullNi00,19330,4464,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xkbzegq3t29ean26xyp0",,19,WC,A01,Nick,MUL486612,45198,32004d55-4c48-6612-b03b-50f8fc6abe24,2017,2017.0,,,29.0
2024,NO,TE,TE,7.0,RES,Taysom Hill,Taysom,Hill,1990-08-23,74.0,221,Brigham Young,00-0033357,2468609,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,30614,12063,12112,HillTa00,19238,4381,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",,18,REG,R01,Taysom,HIL609597,45244,32004849-4c60-9597-c5a9-4369b9c7cd1e,2017,2017.0,,,34.0
2024,DET,WR,WR,17.0,ACT,Tim Patrick,Tim,Patrick,1993-11-23,76.0,212,Utah,00-0033375,3134353,2a443351-5e63-4a49-819e-912b51a745f2,30511,12061,12087,PatrTi00,19207,4351,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsbe7jbwmgzby45hnb3j",WR,20,DIV,A01,Tim,PAT283375,45267,32005041-5428-3375-95f4-ff207c5ba0aa,2017,2017.0,,,30.0
2024,BAL,RB,FB,42.0,ACT,Patrick Ricard,Patrick,Ricard,1994-05-27,75.0,311,Maine,00-0033376,2975417,cb68b95f-ef6f-4e5e-b861-8bfe6cfeacf5,30592,12298,48862,RicaPa00,19209,4353,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwnktpq9tu98n7ozspri",FB,20,DIV,A01,Patrick,RIC012529,45268,32005249-4301-2529-9196-f7af1fec131c,2017,2017.0,,,30.0
2024,CAR,TE,TE,87.0,CUT,Jacob Hollister,Jacob,Hollister,1993-11-18,76.0,245,Wyoming,00-0033387,3125404,ad2a1d03-020b-487a-bd5f-7ca9fbc250fe,30661,12271,12051,HollJa03,19281,4421,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qdny7ap8ly1ozectd8zu",,1,REG,A01,Jacob,HOL292467,45281,3200484f-4c29-2467-de51-661befd08df1,2017,2017.0,,,30.0
2024,SEA,TE,TE,86.0,ACT,Pharaoh Brown,Pharaoh,Brown,1994-05-04,77.0,258,Oregon,00-0033439,2971281,6733b953-de77-44e5-acbf-c2d3a0940243,30627,11887,12247,BrowPh01,19304,4443,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",TE,18,REG,A01,Pharaoh,BRO579945,45339,32004252-4f57-9945-abde-cbb5718c7254,2017,2017.0,,,30.0
2024,KC,TE,TE,85.0,DEV,Anthony Firkser,Anthony,Firkser,1995-02-19,74.0,246,Harvard,00-0033455,3049698,b0719e3d-199b-46e5-a2b4-1091f6fd5c0d,30571,12235,51837,FirkAn00,19296,4435,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rpbs9wsnuhu9tgipzwuv",,22,SB,P07,Anthony,FIR355963,45355,32004649-5235-5963-ed29-7b11917cedd5,2017,2017.0,,,29.0
2024,PHI,WR,WR,38.0,CUT,John Ross,John,Ross,1995-11-27,71.0,194,Washington,00-0033460,3052177,938b363a-6967-4cef-bcd2-bb358a9f6c98,30122,11699,11764,RossJo00,18881,4038,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olf4tixsulbplr0hkas5",,14,REG,P02,John,ROS616450,44821,3200524f-5361-6450-1052-04968bded2fc,2017,2017.0,CIN,9.0,28.0
2024,MIA,WR,WR,3.0,DEV,Isaiah McKenzie,Isaiah,McKenzie,1995-04-09,68.0,173,Georgia,00-0033466,3128724,6130be96-edf3-4361-b666-860c4ec46e7d,30285,11866,11927,McKeIs00,19043,4197,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gy6grhpxsegfgklfadte",,18,REG,P07,Isaiah,MCK250948,44985,32004d43-4b25-0948-8027-d3dafaef3cae,2017,2017.0,DEN,172.0,29.0
2024,KC,RB,RB,34.0,ACT,Samaje Perine,Samaje,Perine,1995-09-16,70.0,240,Oklahoma,00-0033526,3116389,e601812f-ce24-4e99-bee0-e33c1e9014e4,30227,11698,11869,PeriSa00,18993,4147,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4",RB,22,SB,A01,Samaje,PER095343,44927,32005045-5209-5343-a8b2-b2085b20ed79,2017,2017.0,WAS,114.0,28.0
2024,PIT,WR,WR,18.0,ACT,Mike Williams,Michael,Williams,1994-10-04,76.0,218,Clemson,00-0033536,3045138,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,30120,11885,11762,WillMi07,18914,4068,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwu8nudrnk3l7samz8mf",WR,19,WC,A01,Mike,WIL000009,44819,32005749-4c00-0009-75a2-9fccf6994099,2017,2017.0,LAC,7.0,29.0
2024,CLE,QB,QB,4.0,RES,Deshaun Watson,Derrick,Watson,1995-09-14,75.0,221,Clemson,00-0033537,3122840,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,11712,11767,WatsDe00,18857,4017,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",,18,REG,R01,Deshaun,WAT338355,44824,32005741-5433-8355-e029-e49022cf4b81,2017,2017.0,HOU,12.0,28.0
2024,ARI,RB,RB,6.0,RES,James Conner,James,Conner,1995-05-05,73.0,233,Pittsburgh,00-0033553,3045147,28a084c0-14df-499f-bd1f-b975603626b7,30218,11691,11860,ConnJa00,18983,4137,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",,18,REG,R01,James,CON461999,44917,3200434f-4e46-1999-59e9-253cedeec3a5,2017,2017.0,PIT,105.0,29.0
2024,BUF,WR,WR,13.0,ACT,Mack Hollins,Mack,Hollins,1993-09-16,76.0,221,North Carolina,00-0033555,2991662,93cb5790-1012-4c42-bccb-5748c27ba7d6,30231,11861,11873,HollMa00,19023,4177,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xchw7quzjszgrm6psbyg",WR,21,CON,A01,Mack,HOL280459,44931,3200484f-4c28-0459-95b9-52d98e1b03e6,2017,2017.0,PHI,118.0,30.0
2024,NYJ,RB,RB,28.0,RET,Tarik Cohen,Tarik,Cohen,1995-07-26,66.0,191,North Carolina A&amp;T,00-0033556,3066158,a8342d20-9901-49a6-bc45-79f192418188,30232,11758,11874,CoheTa00,19003,4157,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pm0uewrl0ugotlc5wbpc",,18,REG,R02,Tarik,COH427642,44932,3200434f-4842-7642-223a-04d61d35fb5c,2017,2017.0,CHI,119.0,29.0
2024,PIT,WR,WR,17.0,INA,Jamal Agnew,Jamal,Agnew,1995-04-03,70.0,190,San Diego,00-0033572,3061612,c871b3a8-72c4-425e-a357-2de37e033c8d,30278,12205,11920,AgneJa00,19044,4198,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/at0skjo9xsjgobkvqqz5",,19,WC,P07,Jamal,AGN406291,44978,32004147-4e40-6291-2b0f-470a6817d947,2017,2017.0,DET,165.0,29.0
2024,SF,TE,TE,82.0,ACT,Eric Saubert,Eric,Saubert,1994-05-09,77.0,253,Drake,00-0033576,2975863,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,30287,11897,11929,SaubEr00,19035,4189,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",TE,18,REG,A01,Eric,SAU025752,44987,32005341-5502-5752-b171-3bff1c98fe2d,2017,2017.0,ATL,174.0,30.0
2024,CAR,WR,WR,83.0,ACT,David Moore,David,Moore,1995-01-15,72.0,215,East Central,00-0033589,4212909,aecc1809-4628-4c3a-8b2b-c8f2858d2492,30339,12216,11981,MoorDa03,19120,4274,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2esmsczxxoq7pzvg6yf",WR,18,REG,A01,David,MOO249444,45039,32004d4f-4f24-9444-1f85-e742d8abb0fb,2017,2017.0,SEA,226.0,29.0
2024,WAS,WR,WR,85.0,RES,Noah Brown,Noah,Brown,1996-01-06,74.0,225,Ohio State,00-0033591,3121409,36f62824-1cdb-4e9e-8a11-55df97e562b9,30352,11849,11993,BrowNo00,19080,4234,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv6ix0p8965yiugsuhwh",,21,CON,R01,Noah,BRO567406,45052,32004252-4f56-7406-27bf-fae9f5eeb8ad,2017,2017.0,DAL,239.0,28.0
2024,DAL,QB,QB,10.0,ACT,Cooper Rush,Cooper,Rush,1993-11-21,75.0,225,Central Michigan,00-0033662,2972515,4595c8ea-9d85-4504-8a34-2c8a02349105,30788,11841,12324,RushCo00,19461,4574,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/amuag2qiwa9veml1lhvs",,18,REG,A01,Cooper,RUS046607,45536,32005255-5304-6607-6ca0-6d97a0d0f253,2017,2017.0,,,30.0
2024,WAS,RB,RB,30.0,ACT,Austin Ekeler,Austin,Ekeler,1995-05-17,70.0,200,"Western State, Colo.",00-0033699,3068267,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,30423,12401,12164,EkelAu00,19562,4663,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",RB,21,CON,A01,Austin,EKE189430,45573,3200454b-4518-9430-b8b6-2128b5b3e282,2017,2017.0,,,29.0
2024,KC,TE,TE,85.0,CUT,Robert Tonyan,Robert,Tonyan,1994-04-30,77.0,237,Indiana State,00-0033757,2975674,7c9c7800-69d0-459b-812b-a07ac48e9f2a,30777,12389,12193,TonyRo00,19491,4602,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",,20,DIV,P07,Robert,TON816385,45635,3200544f-4e81-6385-721e-9beac148ba1c,2017,2017.0,,,30.0
2024,HOU,RB,RB,33.0,ACT,Dare Ogunbowale,Oluwadare,Ogunbowale,1994-05-04,71.0,205,Wisconsin,00-0033854,2983509,42b57148-fc06-4aee-b40b-bb941271b5b7,30860,11768,12329,OgunDa00,19626,4718,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",RB,20,DIV,A01,Dare,OGU417955,45719,32004f47-5541-7955-59ab-15bd05c31d80,2017,2017.0,,,30.0
2024,KC,WR,WR,9.0,ACT,JuJu Smith-Schuster,John,Smith-Schuster,1996-11-22,73.0,215,Southern California,00-0033857,3120348,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,30175,11877,11817,SmitJu00,18883,4040,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l0hsr6xsbsagzygcqhci",WR,22,SB,A01,JuJu,SMI829709,44874,3200534d-4982-9709-6877-2f8181b1e986,2017,2017.0,PIT,62.0,27.0
2024,MIA,TE,TE,9.0,ACT,Jonnu Smith,Jonnu,Smith,1995-08-22,75.0,248,Florida International,00-0033858,3054212,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,30213,11807,11855,SmitJo01,18990,4144,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",SLOT_WR,18,REG,A01,Jonnu,SMI443054,44912,3200534d-4944-3054-540c-5ec35eb5903e,2017,2017.0,TEN,100.0,29.0
2024,BUF,QB,QB,11.0,ACT,Mitchell Trubisky,Mitchell,Trubisky,1994-08-20,75.0,215,North Carolina,00-0033869,3039707,7a1b8f1a-9024-4897-86b0-01c63e00305e,30115,11709,11757,TrubMi00,18811,3976,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jetjlsljpb3shogn5grq",,21,CON,A01,Mitchell,TRU215336,44814,32005452-5521-5336-8519-c8cb45ea9b74,2017,2017.0,CHI,2.0,30.0
2024,KC,QB,QB,15.0,ACT,Patrick Mahomes,Patrick,Mahomes,1995-09-17,74.0,230,Texas Tech,00-0033873,3139477,11cad59d-90dd-449c-a839-dddaba4fe16c,30123,11839,11765,MahoPa00,18890,4046,7,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrdbvu4iqy7wkqg8jq8d",QB,22,SB,A01,Patrick,MAH401939,44822,32004d41-4840-1939-e4c1-bb89191b4e71,2017,2017.0,KC,10.0,28.0
